
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 27-Nov-2025 at 16:19:01.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        ANCHTEN1        ANCHTEN2        ANCHTEN3
   17.8750   9.8247350E+05   1.4458344E+06   9.8048006E+05   7.8582206E+05   1.2489115E+06   7.8332538E+05
   17.8875   9.8247506E+05   1.4457168E+06   9.8048344E+05   7.8581125E+05   1.2488001E+06   7.8332819E+05
   17.9000   9.8247394E+05   1.4456001E+06   9.8048594E+05   7.8579775E+05   1.2486875E+06   7.8333162E+05
   17.9125   9.8247056E+05   1.4454838E+06   9.8048794E+05   7.8578156E+05   1.2485738E+06   7.8333569E+05
   17.9250   9.8246475E+05   1.4453682E+06   9.8048938E+05   7.8576281E+05   1.2484588E+06   7.8334050E+05
   17.9375   9.8245662E+05   1.4452535E+06   9.8049031E+05   7.8574150E+05   1.2483425E+06   7.8334588E+05
   17.9500   9.8244625E+05   1.4451395E+06   9.8049075E+05   7.8571775E+05   1.2482252E+06   7.8335194E+05
   17.9625   9.8243362E+05   1.4450264E+06   9.8049088E+05   7.8569162E+05   1.2481071E+06   7.8335856E+05
   17.9750   9.8241894E+05   1.4449141E+06   9.8049062E+05   7.8566312E+05   1.2479880E+06   7.8336575E+05
   17.9875   9.8240206E+05   1.4448028E+06   9.8049006E+05   7.8563238E+05   1.2478680E+06   7.8337350E+05
   18.0000   9.8238325E+05   1.4446924E+06   9.8048931E+05   7.8559938E+05   1.2477475E+06   7.8338169E+05
   18.0125   9.8236244E+05   1.4445829E+06   9.8048844E+05   7.8556425E+05   1.2476262E+06   7.8339031E+05
   18.0250   9.8233931E+05   1.4444752E+06   9.8048700E+05   7.8552700E+05   1.2475048E+06   7.8339931E+05
   18.0375   9.8231450E+05   1.4443682E+06   9.8048562E+05   7.8548775E+05   1.2473829E+06   7.8340862E+05
   18.0500   9.8228762E+05   1.4442628E+06   9.8048400E+05   7.8544656E+05   1.2472609E+06   7.8341819E+05
   18.0625   9.8225894E+05   1.4441585E+06   9.8048238E+05   7.8540356E+05   1.2471388E+06   7.8342800E+05
   18.0750   9.8222850E+05   1.4440554E+06   9.8048075E+05   7.8535875E+05   1.2470169E+06   7.8343800E+05
   18.0875   9.8219638E+05   1.4439535E+06   9.8047919E+05   7.8531225E+05   1.2468951E+06   7.8344812E+05
   18.1000   9.8216262E+05   1.4438528E+06   9.8047775E+05   7.8526425E+05   1.2467738E+06   7.8345838E+05
   18.1125   9.8212738E+05   1.4437531E+06   9.8047656E+05   7.8521469E+05   1.2466529E+06   7.8346862E+05
   18.1250   9.8209056E+05   1.4436548E+06   9.8047556E+05   7.8516381E+05   1.2465326E+06   7.8347894E+05
   18.1375   9.8205231E+05   1.4435575E+06   9.8047488E+05   7.8511169E+05   1.2464130E+06   7.8348925E+05
   18.1500   9.8201219E+05   1.4434620E+06   9.8047412E+05   7.8505838E+05   1.2462944E+06   7.8349950E+05
   18.1625   9.8197088E+05   1.4433676E+06   9.8047381E+05   7.8500400E+05   1.2461766E+06   7.8350969E+05
   18.1750   9.8192788E+05   1.4432750E+06   9.8047369E+05   7.8494875E+05   1.2460599E+06   7.8351975E+05
   18.1875   9.8188344E+05   1.4431838E+06   9.8047381E+05   7.8489262E+05   1.2459445E+06   7.8352975E+05
   18.2000   9.8183750E+05   1.4430941E+06   9.8047419E+05   7.8483575E+05   1.2458302E+06   7.8353962E+05
   18.2125   9.8179012E+05   1.4430062E+06   9.8047481E+05   7.8477825E+05   1.2457176E+06   7.8354931E+05
   18.2250   9.8174131E+05   1.4429201E+06   9.8047569E+05   7.8472019E+05   1.2456065E+06   7.8355888E+05
   18.2375   9.8169112E+05   1.4428358E+06   9.8047688E+05   7.8466169E+05   1.2454970E+06   7.8356819E+05
   18.2500   9.8163944E+05   1.4427532E+06   9.8047825E+05   7.8460275E+05   1.2453894E+06   7.8357731E+05
   18.2625   9.8158644E+05   1.4426728E+06   9.8047981E+05   7.8454356E+05   1.2452836E+06   7.8358619E+05
   18.2750   9.8153156E+05   1.4425950E+06   9.8048119E+05   7.8448412E+05   1.2451799E+06   7.8359488E+05
   18.2875   9.8147550E+05   1.4425191E+06   9.8048281E+05   7.8442450E+05   1.2450785E+06   7.8360325E+05
   18.3000   9.8141788E+05   1.4424460E+06   9.8048438E+05   7.8436475E+05   1.2449792E+06   7.8361138E+05
   18.3125   9.8135888E+05   1.4423752E+06   9.8048588E+05   7.8430500E+05   1.2448824E+06   7.8361925E+05
   18.3250   9.8129850E+05   1.4423071E+06   9.8048738E+05   7.8424519E+05   1.2447881E+06   7.8362688E+05
   18.3375   9.8123681E+05   1.4422416E+06   9.8048881E+05   7.8418550E+05   1.2446962E+06   7.8363419E+05
   18.3500   9.8117400E+05   1.4421789E+06   9.8049019E+05   7.8412581E+05   1.2446072E+06   7.8364119E+05
   18.3625   9.8111000E+05   1.4421188E+06   9.8049144E+05   7.8406638E+05   1.2445209E+06   7.8364800E+05
   18.3750   9.8104494E+05   1.4420615E+06   9.8049256E+05   7.8400706E+05   1.2444374E+06   7.8365450E+05
   18.3875   9.8097894E+05   1.4420071E+06   9.8049350E+05   7.8394794E+05   1.2443568E+06   7.8366081E+05
   18.4000   9.8091150E+05   1.4419562E+06   9.8049381E+05   7.8388900E+05   1.2442791E+06   7.8366681E+05
   18.4125   9.8084344E+05   1.4419084E+06   9.8049400E+05   7.8383031E+05   1.2442045E+06   7.8367262E+05
   18.4250   9.8077431E+05   1.4418639E+06   9.8049356E+05   7.8377188E+05   1.2441330E+06   7.8367825E+05
   18.4375   9.8070444E+05   1.4418229E+06   9.8049269E+05   7.8371362E+05   1.2440648E+06   7.8368362E+05
   18.4500   9.8063381E+05   1.4417854E+06   9.8049125E+05   7.8365562E+05   1.2439998E+06   7.8368875E+05
   18.4625   9.8056250E+05   1.4417516E+06   9.8048912E+05   7.8359781E+05   1.2439380E+06   7.8369369E+05
   18.4750   9.8049062E+05   1.4417215E+06   9.8048638E+05   7.8354012E+05   1.2438799E+06   7.8369844E+05
   18.4875   9.8041831E+05   1.4416954E+06   9.8048281E+05   7.8348256E+05   1.2438252E+06   7.8370294E+05
   18.5000   9.8034556E+05   1.4416730E+06   9.8047850E+05   7.8342506E+05   1.2437742E+06   7.8370719E+05
   18.5125   9.8027262E+05   1.4416548E+06   9.8047338E+05   7.8336762E+05   1.2437269E+06   7.8371112E+05
   18.5250   9.8019906E+05   1.4416411E+06   9.8046694E+05   7.8331012E+05   1.2436835E+06   7.8371488E+05
   18.5375   9.8012550E+05   1.4416315E+06   9.8045962E+05   7.8325256E+05   1.2436440E+06   7.8371825E+05
   18.5500   9.8005181E+05   1.4416264E+06   9.8045112E+05   7.8319494E+05   1.2436085E+06   7.8372131E+05
   18.5625   9.7997806E+05   1.4416258E+06   9.8044150E+05   7.8313706E+05   1.2435772E+06   7.8372400E+05
   18.5750   9.7990450E+05   1.4416296E+06   9.8043075E+05   7.8307900E+05   1.2435501E+06   7.8372631E+05
   18.5875   9.7983119E+05   1.4416379E+06   9.8041881E+05   7.8302075E+05   1.2435272E+06   7.8372812E+05
   18.6000   9.7975831E+05   1.4416508E+06   9.8040575E+05   7.8296212E+05   1.2435089E+06   7.8372956E+05
   18.6125   9.7968588E+05   1.4416680E+06   9.8039144E+05   7.8290325E+05   1.2434949E+06   7.8373044E+05
   18.6250   9.7961412E+05   1.4416899E+06   9.8037606E+05   7.8284400E+05   1.2434854E+06   7.8373075E+05
   18.6375   9.7954306E+05   1.4417161E+06   9.8035950E+05   7.8278444E+05   1.2434806E+06   7.8373050E+05
   18.6500   9.7947250E+05   1.4417474E+06   9.8034138E+05   7.8272450E+05   1.2434804E+06   7.8372962E+05
   18.6625   9.7940288E+05   1.4417829E+06   9.8032225E+05   7.8266419E+05   1.2434850E+06   7.8372800E+05
   18.6750   9.7933406E+05   1.4418234E+06   9.8030175E+05   7.8260350E+05   1.2434944E+06   7.8372569E+05
   18.6875   9.7926619E+05   1.4418684E+06   9.8028000E+05   7.8254244E+05   1.2435086E+06   7.8372256E+05
   18.7000   9.7919925E+05   1.4419181E+06   9.8025700E+05   7.8248100E+05   1.2435278E+06   7.8371850E+05
   18.7125   9.7913338E+05   1.4419725E+06   9.8023275E+05   7.8241925E+05   1.2435520E+06   7.8371356E+05
   18.7250   9.7906856E+05   1.4420316E+06   9.8020738E+05   7.8235712E+05   1.2435811E+06   7.8370762E+05
   18.7375   9.7900481E+05   1.4420955E+06   9.8018069E+05   7.8229475E+05   1.2436155E+06   7.8370056E+05
   18.7500   9.7894219E+05   1.4421641E+06   9.8015288E+05   7.8223212E+05   1.2436551E+06   7.8369231E+05
   18.7625   9.7888069E+05   1.4422375E+06   9.8012388E+05   7.8216925E+05   1.2436999E+06   7.8368288E+05
   18.7750   9.7881994E+05   1.4423159E+06   9.8009350E+05   7.8210612E+05   1.2437500E+06   7.8367206E+05
   18.7875   9.7876038E+05   1.4423990E+06   9.8006200E+05   7.8204294E+05   1.2438055E+06   7.8365988E+05
   18.8000   9.7870175E+05   1.4424871E+06   9.8002931E+05   7.8197962E+05   1.2438665E+06   7.8364625E+05
   18.8125   9.7864412E+05   1.4425800E+06   9.7999538E+05   7.8191631E+05   1.2439329E+06   7.8363100E+05
   18.8250   9.7858744E+05   1.4426778E+06   9.7996044E+05   7.8185300E+05   1.2440048E+06   7.8361412E+05
   18.8375   9.7853169E+05   1.4427802E+06   9.7992431E+05   7.8178981E+05   1.2440822E+06   7.8359556E+05
   18.8500   9.7847694E+05   1.4428875E+06   9.7988725E+05   7.8172688E+05   1.2441651E+06   7.8357525E+05
   18.8625   9.7842306E+05   1.4429994E+06   9.7984919E+05   7.8166419E+05   1.2442538E+06   7.8355312E+05
   18.8750   9.7837012E+05   1.4431160E+06   9.7981019E+05   7.8160188E+05   1.2443478E+06   7.8352912E+05
   18.8875   9.7831806E+05   1.4432372E+06   9.7977025E+05   7.8154000E+05   1.2444474E+06   7.8350319E+05
   18.9000   9.7826650E+05   1.4433632E+06   9.7972912E+05   7.8147875E+05   1.2445525E+06   7.8347531E+05
   18.9125   9.7821581E+05   1.4434938E+06   9.7968725E+05   7.8141812E+05   1.2446631E+06   7.8344544E+05
   18.9250   9.7816569E+05   1.4436290E+06   9.7964431E+05   7.8135825E+05   1.2447792E+06   7.8341362E+05
   18.9375   9.7811625E+05   1.4437688E+06   9.7960050E+05   7.8129919E+05   1.2449006E+06   7.8337975E+05
   18.9500   9.7806725E+05   1.4439131E+06   9.7955569E+05   7.8124106E+05   1.2450275E+06   7.8334381E+05
   18.9625   9.7801881E+05   1.4440621E+06   9.7950994E+05   7.8118400E+05   1.2451598E+06   7.8330581E+05
   18.9750   9.7797075E+05   1.4442156E+06   9.7946325E+05   7.8112794E+05   1.2452972E+06   7.8326575E+05
   18.9875   9.7792312E+05   1.4443738E+06   9.7941556E+05   7.8107306E+05   1.2454400E+06   7.8322362E+05
   19.0000   9.7787575E+05   1.4445365E+06   9.7936681E+05   7.8101938E+05   1.2455879E+06   7.8317944E+05
   19.0125   9.7782862E+05   1.4447036E+06   9.7931712E+05   7.8096694E+05   1.2457410E+06   7.8313325E+05
   19.0250   9.7778150E+05   1.4448756E+06   9.7926612E+05   7.8091581E+05   1.2458992E+06   7.8308494E+05
   19.0375   9.7773462E+05   1.4450520E+06   9.7921412E+05   7.8086594E+05   1.2460625E+06   7.8303469E+05
   19.0500   9.7768775E+05   1.4452329E+06   9.7916088E+05   7.8081744E+05   1.2462308E+06   7.8298238E+05
   19.0625   9.7764094E+05   1.4454182E+06   9.7910644E+05   7.8077031E+05   1.2464039E+06   7.8292819E+05
   19.0750   9.7759406E+05   1.4456081E+06   9.7905081E+05   7.8072450E+05   1.2465819E+06   7.8287200E+05
   19.0875   9.7754725E+05   1.4458024E+06   9.7899394E+05   7.8068012E+05   1.2467646E+06   7.8281394E+05
   19.1000   9.7750050E+05   1.4460008E+06   9.7893581E+05   7.8063706E+05   1.2469521E+06   7.8275406E+05
   19.1125   9.7745369E+05   1.4462035E+06   9.7887644E+05   7.8059531E+05   1.2471442E+06   7.8269238E+05
   19.1250   9.7740700E+05   1.4464102E+06   9.7881575E+05   7.8055488E+05   1.2473409E+06   7.8262894E+05
   19.1375   9.7736031E+05   1.4466211E+06   9.7875381E+05   7.8051581E+05   1.2475419E+06   7.8256381E+05
   19.1500   9.7731350E+05   1.4468359E+06   9.7869038E+05   7.8047794E+05   1.2477472E+06   7.8249706E+05
   19.1625   9.7726681E+05   1.4470546E+06   9.7862562E+05   7.8044131E+05   1.2479569E+06   7.8242881E+05
   19.1750   9.7722012E+05   1.4472770E+06   9.7855944E+05   7.8040581E+05   1.2481706E+06   7.8235900E+05
   19.1875   9.7717356E+05   1.4475031E+06   9.7849188E+05   7.8037150E+05   1.2483885E+06   7.8228775E+05
   19.2000   9.7712700E+05   1.4477330E+06   9.7842281E+05   7.8033819E+05   1.2486101E+06   7.8221512E+05
   19.2125   9.7708056E+05   1.4479662E+06   9.7835231E+05   7.8030588E+05   1.2488356E+06   7.8214112E+05
   19.2250   9.7703425E+05   1.4482030E+06   9.7828038E+05   7.8027444E+05   1.2490649E+06   7.8206588E+05
   19.2375   9.7698812E+05   1.4484430E+06   9.7820700E+05   7.8024381E+05   1.2492978E+06   7.8198931E+05
   19.2500   9.7694212E+05   1.4486864E+06   9.7813212E+05   7.8021388E+05   1.2495342E+06   7.8191156E+05
   19.2625   9.7689631E+05   1.4489329E+06   9.7805581E+05   7.8018462E+05   1.2497741E+06   7.8183269E+05
   19.2750   9.7685062E+05   1.4491822E+06   9.7797794E+05   7.8015594E+05   1.2500174E+06   7.8175256E+05
   19.2875   9.7680519E+05   1.4494346E+06   9.7789875E+05   7.8012762E+05   1.2502639E+06   7.8167138E+05
   19.3000   9.7675988E+05   1.4496898E+06   9.7781806E+05   7.8009962E+05   1.2505136E+06   7.8158906E+05
   19.3125   9.7671488E+05   1.4499475E+06   9.7773612E+05   7.8007188E+05   1.2507665E+06   7.8150569E+05
   19.3250   9.7667000E+05   1.4502079E+06   9.7765281E+05   7.8004425E+05   1.2510222E+06   7.8142125E+05
   19.3375   9.7662544E+05   1.4504706E+06   9.7756819E+05   7.8001669E+05   1.2512810E+06   7.8133575E+05
   19.3500   9.7658106E+05   1.4507358E+06   9.7748250E+05   7.7998906E+05   1.2515425E+06   7.8124925E+05
   19.3625   9.7653688E+05   1.4510031E+06   9.7739556E+05   7.7996131E+05   1.2518066E+06   7.8116169E+05
   19.3750   9.7649300E+05   1.4512725E+06   9.7730756E+05   7.7993325E+05   1.2520734E+06   7.8107312E+05
   19.3875   9.7644919E+05   1.4515440E+06   9.7721850E+05   7.7990494E+05   1.2523425E+06   7.8098356E+05
   19.4000   9.7640562E+05   1.4518171E+06   9.7712844E+05   7.7987625E+05   1.2526140E+06   7.8089306E+05
   19.4125   9.7636212E+05   1.4520922E+06   9.7703744E+05   7.7984712E+05   1.2528876E+06   7.8080156E+05
   19.4250   9.7631881E+05   1.4523690E+06   9.7694556E+05   7.7981744E+05   1.2531632E+06   7.8070912E+05
   19.4375   9.7627544E+05   1.4526474E+06   9.7685281E+05   7.7978725E+05   1.2534408E+06   7.8061575E+05
   19.4500   9.7623219E+05   1.4529274E+06   9.7675925E+05   7.7975638E+05   1.2537201E+06   7.8052144E+05
   19.4625   9.7618881E+05   1.4532089E+06   9.7666494E+05   7.7972488E+05   1.2540010E+06   7.8042619E+05
   19.4750   9.7614544E+05   1.4534919E+06   9.7656988E+05   7.7969262E+05   1.2542834E+06   7.8033006E+05
   19.4875   9.7610194E+05   1.4537762E+06   9.7647419E+05   7.7965962E+05   1.2545670E+06   7.8023300E+05
   19.5000   9.7605831E+05   1.4540619E+06   9.7637794E+05   7.7962581E+05   1.2548520E+06   7.8013506E+05
   19.5125   9.7601450E+05   1.4543486E+06   9.7628112E+05   7.7959112E+05   1.2551379E+06   7.8003625E+05
   19.5250   9.7597050E+05   1.4546361E+06   9.7618388E+05   7.7955562E+05   1.2554246E+06   7.7993656E+05
   19.5375   9.7592631E+05   1.4549248E+06   9.7608619E+05   7.7951919E+05   1.2557122E+06   7.7983606E+05
   19.5500   9.7588181E+05   1.4552140E+06   9.7598825E+05   7.7948181E+05   1.2560004E+06   7.7973475E+05
   19.5625   9.7583712E+05   1.4555039E+06   9.7589006E+05   7.7944350E+05   1.2562889E+06   7.7963262E+05
   19.5750   9.7579219E+05   1.4557941E+06   9.7579181E+05   7.7940419E+05   1.2565779E+06   7.7952981E+05
   19.5875   9.7574681E+05   1.4560848E+06   9.7569344E+05   7.7936388E+05   1.2568669E+06   7.7942631E+05
   19.6000   9.7570125E+05   1.4563755E+06   9.7559519E+05   7.7932256E+05   1.2571560E+06   7.7932206E+05
   19.6125   9.7565525E+05   1.4566662E+06   9.7549700E+05   7.7928012E+05   1.2574450E+06   7.7921725E+05
   19.6250   9.7560900E+05   1.4569568E+06   9.7539912E+05   7.7923662E+05   1.2577338E+06   7.7911188E+05
   19.6375   9.7556225E+05   1.4572471E+06   9.7530150E+05   7.7919200E+05   1.2580222E+06   7.7900600E+05
   19.6500   9.7551525E+05   1.4575365E+06   9.7520431E+05   7.7914631E+05   1.2583101E+06   7.7889962E+05
   19.6625   9.7546775E+05   1.4578255E+06   9.7510762E+05   7.7909938E+05   1.2585974E+06   7.7879288E+05
   19.6750   9.7541994E+05   1.4581134E+06   9.7501144E+05   7.7905138E+05   1.2588840E+06   7.7868569E+05
   19.6875   9.7537162E+05   1.4584004E+06   9.7491588E+05   7.7900212E+05   1.2591699E+06   7.7857831E+05
   19.7000   9.7532275E+05   1.4586862E+06   9.7482088E+05   7.7895162E+05   1.2594548E+06   7.7847062E+05
   19.7125   9.7527338E+05   1.4589710E+06   9.7472656E+05   7.7889994E+05   1.2597388E+06   7.7836275E+05
   19.7250   9.7522344E+05   1.4592544E+06   9.7463294E+05   7.7884694E+05   1.2600216E+06   7.7825469E+05
   19.7375   9.7517288E+05   1.4595364E+06   9.7454000E+05   7.7879269E+05   1.2603034E+06   7.7814662E+05
   19.7500   9.7512169E+05   1.4598168E+06   9.7444781E+05   7.7873719E+05   1.2605839E+06   7.7803850E+05
   19.7625   9.7506981E+05   1.4600956E+06   9.7435631E+05   7.7868031E+05   1.2608630E+06   7.7793044E+05
   19.7750   9.7501738E+05   1.4603721E+06   9.7426575E+05   7.7862219E+05   1.2611409E+06   7.7782244E+05
   19.7875   9.7496412E+05   1.4606470E+06   9.7417594E+05   7.7856275E+05   1.2614172E+06   7.7771462E+05
   19.8000   9.7491019E+05   1.4609196E+06   9.7408694E+05   7.7850200E+05   1.2616921E+06   7.7760706E+05
   19.8125   9.7485550E+05   1.4611899E+06   9.7399881E+05   7.7843994E+05   1.2619654E+06   7.7749975E+05
   19.8250   9.7480000E+05   1.4614580E+06   9.7391156E+05   7.7837662E+05   1.2622368E+06   7.7739294E+05
   19.8375   9.7474375E+05   1.4617235E+06   9.7382512E+05   7.7831206E+05   1.2625064E+06   7.7728656E+05
   19.8500   9.7468650E+05   1.4619866E+06   9.7373950E+05   7.7824631E+05   1.2627740E+06   7.7718075E+05
   19.8625   9.7462838E+05   1.4622471E+06   9.7365475E+05   7.7817931E+05   1.2630396E+06   7.7707562E+05
   19.8750   9.7456931E+05   1.4625049E+06   9.7357088E+05   7.7811119E+05   1.2633030E+06   7.7697125E+05
   19.8875   9.7450925E+05   1.4627600E+06   9.7348775E+05   7.7804200E+05   1.2635639E+06   7.7686775E+05
   19.9000   9.7444838E+05   1.4630116E+06   9.7340575E+05   7.7797169E+05   1.2638224E+06   7.7676531E+05
   19.9125   9.7438631E+05   1.4632605E+06   9.7332438E+05   7.7790044E+05   1.2640782E+06   7.7666388E+05
   19.9250   9.7432325E+05   1.4635062E+06   9.7324394E+05   7.7782812E+05   1.2643314E+06   7.7656369E+05
   19.9375   9.7425906E+05   1.4637488E+06   9.7316438E+05   7.7775494E+05   1.2645815E+06   7.7646475E+05
   19.9500   9.7419362E+05   1.4639882E+06   9.7308550E+05   7.7768088E+05   1.2648286E+06   7.7636719E+05
   19.9625   9.7412694E+05   1.4642246E+06   9.7300731E+05   7.7760594E+05   1.2650725E+06   7.7627112E+05
   19.9750   9.7405894E+05   1.4644579E+06   9.7292981E+05   7.7753019E+05   1.2653131E+06   7.7617662E+05
   19.9875   9.7398956E+05   1.4646880E+06   9.7285288E+05   7.7745369E+05   1.2655502E+06   7.7608375E+05
   20.0000   9.7391869E+05   1.4649151E+06   9.7277650E+05   7.7737638E+05   1.2657838E+06   7.7599256E+05
   20.0125   9.7384638E+05   1.4651392E+06   9.7270062E+05   7.7729844E+05   1.2660138E+06   7.7590312E+05
   20.0250   9.7377288E+05   1.4653596E+06   9.7262550E+05   7.7721975E+05   1.2662399E+06   7.7581556E+05
   20.0375   9.7369781E+05   1.4655771E+06   9.7255075E+05   7.7714038E+05   1.2664621E+06   7.7572981E+05
   20.0500   9.7362131E+05   1.4657911E+06   9.7247650E+05   7.7706038E+05   1.2666805E+06   7.7564600E+05
   20.0625   9.7354344E+05   1.4660019E+06   9.7240275E+05   7.7697975E+05   1.2668948E+06   7.7556406E+05
   20.0750   9.7346406E+05   1.4662094E+06   9.7232938E+05   7.7689844E+05   1.2671049E+06   7.7548412E+05
   20.0875   9.7338325E+05   1.4664136E+06   9.7225631E+05   7.7681656E+05   1.2673109E+06   7.7540612E+05
   20.1000   9.7330100E+05   1.4666145E+06   9.7218375E+05   7.7673400E+05   1.2675125E+06   7.7533012E+05
   20.1125   9.7321731E+05   1.4668122E+06   9.7211144E+05   7.7665081E+05   1.2677099E+06   7.7525612E+05
   20.1250   9.7313231E+05   1.4670066E+06   9.7203944E+05   7.7656700E+05   1.2679029E+06   7.7518406E+05
   20.1375   9.7304581E+05   1.4671978E+06   9.7196781E+05   7.7648250E+05   1.2680914E+06   7.7511394E+05
   20.1500   9.7295850E+05   1.4673846E+06   9.7189688E+05   7.7639731E+05   1.2682755E+06   7.7504575E+05
   20.1625   9.7286969E+05   1.4675684E+06   9.7182612E+05   7.7631150E+05   1.2684551E+06   7.7497950E+05
   20.1750   9.7277994E+05   1.4677484E+06   9.7175600E+05   7.7622494E+05   1.2686302E+06   7.7491512E+05
   20.1875   9.7268900E+05   1.4679248E+06   9.7168625E+05   7.7613762E+05   1.2688009E+06   7.7485256E+05
   20.2000   9.7259706E+05   1.4680975E+06   9.7161694E+05   7.7604950E+05   1.2689669E+06   7.7479175E+05
   20.2125   9.7250406E+05   1.4682666E+06   9.7154800E+05   7.7596056E+05   1.2691285E+06   7.7473262E+05
   20.2250   9.7241006E+05   1.4684322E+06   9.7147956E+05   7.7587075E+05   1.2692858E+06   7.7467512E+05
   20.2375   9.7231512E+05   1.4685944E+06   9.7141150E+05   7.7578006E+05   1.2694385E+06   7.7461912E+05
